cross_1,cross,gen,mom_pop,ID,mom_ID,mom_fam,mom_sp,mom_heat,dad_pop,dad_ID,dad_sp,dad_E,tot_seeds,num_nodes,infl_length,self,intrapop,interpop,interhyb,intrahyb,hyb,cross_type,cross_type_new,outcross,wave,count_germ,count_survive,count_viabl,count_immuno,count_slide,mom_E_status,count_num_germ_assay,count_num_assay,prop_germ,count_E_plus,g_ma_trans,trans,mean_dist,dist_new,mom_endo_chemo_1,mom_endo_chemo_2,dad_endo_chemo_1,dad_endo_chemo_2,chemo_same
85,85,f1,PALM,9223,PALM9223,PALM22,EV,0,FALL,7142,EV,1,11,NA,NA,0,0,1,0,0,0,inter,interpop,1,2,1,0,0,0,1,1,9,9,0.111111111,4,1,0.444444444,12.5,0.431034483,2,2,1,1,1
87,87,f1,FALL,7201,FALL7201,FALL20,EV,0,PALM,9261,EV,1,3,9,5.2,0,0,1,0,0,0,inter,interpop,1,1,0,0,0,0,1,1,5,5,0,4,0.2,0.8,11,0.379310345,NA,NA,2,2,1
89,89,f1,PALM,9263,PALM9263,PALM26,EV,1,FALL,7216,EV,1,22,11,5,0,0,1,0,0,0,inter,interpop,1,4,0,0,0,0,1,1,9,9,0,1,1,0.111111111,9,0.310344828,2,2,2,2,0
90,90,f1,FALL,7141,FALL7141,FALL14,EV,1,FALL,7216,EV,0,11,14,5,0,1,0,0,0,0,intra,intrapop,1,3,1,1,0,0,1,1,11,11,0.090909091,11,1,1,13,0.448275862,1,1,2,2,1
91,91,f1,PALM,9227,PALM9227,PALM22,EV,1,PALM,9226,EV,0,22,8,5,0,1,0,0,0,0,intra,intrapop,1,2,1,1,0,0,1,1,8,8,0.125,5,1,0.625,1,0.034482759,2,2,2,2,0
92,92,f1,PALM,9221,PALM9221,PALM22,EV,0,FALL,711,EV,0,5,16,8.6,0,0,1,0,0,0,inter,interpop,1,2,1,1,0,0,1,1,4,4,0.25,4,1,1,8.5,0.293103448,2,2,2,2,0
93,93,f1,FALL,7142,FALL7142,FALL14,EV,1,PALM,9263,EV,1,11,14,6,0,0,1,0,0,0,inter,interpop,1,2,5,5,0,1,1,1,10,10,0.5,7,1,0.7,11.75,0.405172414,1,1,2,2,1
94,94,f1,PALM,9227,PALM9227,PALM22,EV,1,PALM,9226,EV,0,15,10,5.9,0,0,1,0,0,0,intra,intrapop,1,2,5,3,0,0,12,1,11,11,0.454545455,11,1,1,1,0.034482759,2,2,2,2,0
94,94_1,f2,PALM,9227,PALM9227,PALM22,EV,1,PALM,9226,EV,0,64,9,4.875,0,0,1,0,0,0,intra,intrapop,1,NA,NA,NA,NA,30,0,1,NA,30,NA,29,1,0.966666667,1,0.034482759,2,2,2,2,0
94,94_3,f2,PALM,9227,PALM9227,PALM22,EV,1,PALM,9226,EV,0,90,9.25,4.225,0,0,1,0,0,0,intra,intrapop,1,NA,NA,NA,NA,30,0,1,NA,30,NA,30,1,1,1,0.034482759,2,2,2,2,0
94,94_4,f2,PALM,9227,PALM9227,PALM22,EV,1,PALM,9226,EV,0,0,7.25,3.125,0,0,1,0,0,0,intra,intrapop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,1,0.034482759,2,2,2,2,0
96,96,f1,FALL,7142,FALL7142,FALL14,EV,0,FALL,7216,EV,1,8,13,6,0,1,0,0,0,0,intra,intrapop,1,2,3,2,1,0,1,1,8,8,0.375,6,1,0.75,13,0.448275862,1,1,2,2,1
98,98,f1,PALM,9226,PALM9226,PALM22,EV,0,LLAN,6341,EC,0,8,11,7,0,0,0,1,0,1,hyb,interhyb,1,2,4,2,0,0,1,1,7,7,0.571428571,6,1,0.857142857,14.5,0.5,2,2,4,4,1
99,99,f1,SANAN,10161,SANAN10161,SANAN16,EV,1,FALL,711,EV,1,19,12,6.1,0,0,1,0,0,0,inter,interpop,1,3,0,0,0,0,1,1,10,10,0,9,1,0.9,10,0.344827586,2,2,2,2,0
101,101,f1,SANAN,10161,SANAN10161,SANAN16,EV,0,PALM,9226,EV,1,16,13,6.6,0,0,1,0,0,0,inter,interpop,1,3,9,8,0,0,NA,1,9,9,1,9,1,1,13.5,0.465517241,2,2,2,2,0
103,103,f1,FALL,7141,FALL7141,FALL14,EV,0,FALL,7142,EV,0,9,15,4.1,0,1,0,0,0,0,intra,intrapop,1,3,5,5,0,0,9,1,9,9,0.555555556,9,1,1,13,0.448275862,1,1,1,1,0
103,103_1,f2,FALL,7141,FALL7141,FALL14,EV,0,FALL,7142,EV,0,12,8.75,3.375,0,1,0,0,0,0,intra,intrapop,1,NA,NA,NA,NA,12,0,1,NA,12,NA,12,1,1,13,0.448275862,1,1,1,1,0
104,104,f1,PALM,9223,PALM9223,PALM22,EV,0,SANAN,10162,EV,0,4,NA,NA,0,0,1,0,0,0,inter,interpop,1,4,0,0,0,0,1,1,1,1,0,1,1,1,13.5,0.465517241,2,2,2,2,0
105,105,f1,PALM,9227,PALM9227,PALM22,EV,1,FALL,741,EV,0,19,9,5.4,0,0,1,0,0,0,inter,interpop,1,2,7,4,0,1,14,1,14,14,0.5,9,1,0.642857143,13.5,0.465517241,2,2,1,1,1
105,105_1,f2,PALM,9227,PALM9227,PALM22,EV,1,FALL,741,EV,0,10,10.25,5.55,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,10,0,1,NA,10,NA,9,0.642857143,0.9,13.5,0.465517241,2,2,1,1,1
105,105_2,f2,PALM,9227,PALM9227,PALM22,EV,1,FALL,741,EV,0,8,6,2.3,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,8,0,1,NA,8,NA,8,0.642857143,1,13.5,0.465517241,2,2,1,1,1
105,105_4,f2,PALM,9227,PALM9227,PALM22,EV,1,FALL,741,EV,0,0,10.25,4.4,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,0.642857143,0,13.5,0.465517241,2,2,1,1,1
105,105_5,f2,PALM,9227,PALM9227,PALM22,EV,1,FALL,741,EV,0,68,11,5.05,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,30,0,1,NA,30,NA,30,0.642857143,1,13.5,0.465517241,2,2,1,1,1
105,105_6,f2,PALM,9227,PALM9227,PALM22,EV,1,FALL,741,EV,0,2,15.25,7.9,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,2,0,1,NA,2,NA,2,0.642857143,1,13.5,0.465517241,2,2,1,1,1
109,109,f1,PALM,9264,PALM9264,PALM26,EV,1,PALM,9227,EV,1,13,14,8,0,1,0,0,0,0,intra,intrapop,1,2,2,2,0,0,10,1,10,10,0.2,8,1,0.8,5.5,0.189655172,2,2,2,2,0
109,109_1,f2,PALM,9264,PALM9264,PALM26,EV,1,PALM,9227,EV,1,56,10.25,5.05,0,1,0,0,0,0,intra,intrapop,1,NA,NA,NA,NA,30,0,1,NA,30,NA,30,0.8,1,5.5,0.189655172,2,2,2,2,0
109,109_2,f2,PALM,9264,PALM9264,PALM26,EV,1,PALM,9227,EV,1,46,8,3.466666667,0,1,0,0,0,0,intra,intrapop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,0.8,0,5.5,0.189655172,2,2,2,2,0
110,110,f1,SANAN,10162,SANAN10162,SANAN16,EV,0,SANAN,10401,EV,0,39,16,7.1,0,1,0,0,0,0,intra,intrapop,1,2,1,0,0,0,1,1,6,6,0.166666667,2,1,0.333333333,6,0.206896552,2,2,1,1,1
111,111,f1,PALM,9221,PALM9221,PALM22,EV,0,SANAN,10161,EV,0,9,8,4,0,0,1,0,0,0,inter,interpop,1,2,3,2,0,0,9,1,8,8,0.375,7,1,0.875,13.5,0.465517241,2,2,2,2,0
111,111_2,f2,PALM,9221,PALM9221,PALM22,EV,0,SANAN,10161,EV,0,53,9,3.825,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,30,0,1,NA,30,NA,27,0.875,0.9,13.5,0.465517241,2,2,2,2,0
111,111_3,f2,PALM,9221,PALM9221,PALM22,EV,0,SANAN,10161,EV,0,1,10.5,4.525,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,1,0,1,NA,1,NA,1,0.875,1,13.5,0.465517241,2,2,2,2,0
112,112,f1,PALM,9223,PALM9223,PALM22,EV,0,FALL,711,EV,0,1,NA,NA,0,0,1,0,0,0,inter,interpop,1,4,0,0,0,0,1,1,0,0,NA,0,1,0,8.5,0.293103448,2,2,2,2,0
113,113,f1,SANAN,10402,SANAN10402,SANAN40,EV,0,PALM,9227,EV,1,8,12,5.2,0,0,1,0,0,0,inter,interpop,1,2,1,1,0,0,1,1,7,7,0.142857143,5,1,0.714285714,10.5,0.362068966,1,1,2,2,1
114,114,f1,SANAN,10402,SANAN10402,SANAN40,EV,0,FALL,7216,EV,1,16,16,7.6,0,0,1,0,0,0,inter,interpop,1,2,2,1,0,0,1,1,10,10,0.2,6,1,0.6,9,0.310344828,1,1,2,2,1
115,115,f1,SANAN,10403,SANAN10403,SANAN40,EV,0,FALL,741,EV,0,9,14,5.2,0,0,1,0,0,0,inter,interpop,1,3,1,1,0,0,1,1,9,9,0.111111111,3,1,0.333333333,11,0.379310345,1,1,1,1,0
116,116,f1,SANAN,10161,SANAN10161,SANAN16,EV,0,FALL,712,EV,1,14,11,4.9,0,0,1,0,0,0,inter,interpop,1,3,9,9,1,0,9,1,9,9,1,9,1,1,10,0.344827586,2,2,2,2,0
116,116_3,f2,SANAN,10161,SANAN10161,SANAN16,EV,0,FALL,712,EV,1,0,8.5,3.375,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,10,0.344827586,2,2,2,2,0
116,116_4,f2,SANAN,10161,SANAN10161,SANAN16,EV,0,FALL,712,EV,1,33,10,4.625,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,25,0,1,NA,25,NA,25,1,1,10,0.344827586,2,2,2,2,0
117,117,f1,SANAN,10401,SANAN10401,SANAN40,EV,0,PALM,9225,EV,1,18,15,6.8,0,0,1,0,0,0,inter,interpop,1,2,1,1,0,0,1,1,10,10,0.1,10,1,1,10.5,0.362068966,1,1,2,2,1
118,118,f1,SANAN,10481,SANAN10481,SANAN48,EV,0,SANAN,10402,EV,1,8,11,5.1,0,1,0,0,0,0,intra,intrapop,1,2,4,3,0,1,8,1,7,7,0.571428571,6,0.31,0.857142857,6.5,0.224137931,2,2,1,1,1
118,118_1,f2,SANAN,10481,SANAN10481,SANAN48,EV,0,SANAN,10402,EV,1,2,8.75,4.575,0,1,0,0,0,0,intra,intrapop,1,NA,NA,NA,NA,2,0,1,NA,2,NA,2,0.857142857,1,6.5,0.224137931,2,2,1,1,1
118,118_2,f2,SANAN,10481,SANAN10481,SANAN48,EV,0,SANAN,10402,EV,1,24,8.75,4.175,0,1,0,0,0,0,intra,intrapop,1,NA,NA,NA,NA,19,0,1,NA,19,NA,19,0.857142857,1,6.5,0.224137931,2,2,1,1,1
118,118_2,f2,SANAN,10481,SANAN10481,SANAN48,EV,0,SANAN,10402,EV,1,38,8,3.575,0,1,0,0,0,0,intra,intrapop,1,NA,NA,NA,NA,29,0,1,NA,29,NA,29,0.857142857,1,6.5,0.224137931,2,2,1,1,1
118,118_3,f2,SANAN,10481,SANAN10481,SANAN48,EV,0,SANAN,10402,EV,1,0,0,0,0,1,0,0,0,0,intra,intrapop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,0.857142857,0,6.5,0.224137931,2,2,1,1,1
119,119,f1,SANAN,10481,SANAN10481,SANAN48,EV,0,PALM,9227,EV,1,12,12,5.5,0,0,1,0,0,0,inter,interpop,1,2,2,2,0,0,9,1,8,8,0.25,5,0.31,0.625,7.5,0.25862069,2,2,2,2,0
119,119_2,f2,SANAN,10481,SANAN10481,SANAN48,EV,0,PALM,9227,EV,1,0,9.5,4.325,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,0.625,0,7.5,0.25862069,2,2,2,2,0
120,120,f1,LLAN,6262,LLAN6262,LLAN26,EV,1,SANAN,10481,EV,1,14,10,4.6,0,0,1,0,0,0,inter,interpop,1,2,1,1,0,0,1,1,10,10,0.1,8,1,0.8,7,0.24137931,2,2,2,2,0
122,122,f1,PALM,9221,PALM9221,PALM22,EV,0,PALM,991,EV,1,10,7,3.4,0,1,0,0,0,0,intra,intrapop,1,4,0,0,0,0,1,1,10,10,0,9,1,0.9,6.5,0.224137931,2,2,2,2,0
123,123,f1,FALL,742,FALL742,FALL4,EV,0,SANAN,10162,EV,0,2,NA,NA,0,1,0,0,0,0,inter,interpop,1,4,0,0,0,0,1,1,2,2,0,2,0.93,1,14,0.482758621,1,1,2,2,1
124,124,f1,SANAN,10162,SANAN10162,SANAN16,EV,0,LLAN,6341,EC,0,3,9,2.3,0,0,0,1,0,1,hyb,interhyb,1,4,0,0,0,0,1,1,3,3,0,0,1,0,15,0.517241379,2,2,4,4,1
126,126,f1,SANAN,10163,SANAN10163,SANAN16,EV,1,PALM,991,EV,0,16,12,5.2,0,0,1,0,0,0,inter,interpop,1,2,4,3,0,1,11,1,10,10,0.4,5,1,0.5,9,0.310344828,2,2,2,2,0
126,126_1,f2,SANAN,10163,SANAN10163,SANAN16,EV,1,PALM,991,EV,0,12,11.25,5.7,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,12,0,1,NA,12,NA,8,0.5,0.666666667,9,0.310344828,2,2,2,2,0
126,126_2,f2,SANAN,10163,SANAN10163,SANAN16,EV,1,PALM,991,EV,0,0,13,5.25,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,0.5,0,9,0.310344828,2,2,2,2,0
127,127,f1,SANAN,10251,SANAN10251,SANAN25,EV,0,PALM,992,EV,1,24,12,4.8,0,0,1,0,0,0,inter,interpop,1,2,1,1,0,0,1,1,10,10,0.1,7,1,0.7,7.67,0.264367816,2,2,2,2,0
129,129,f1,SANAN,10404,SANAN10404,SANAN40,EV,1,TORO,12211,EV,1,3,11,2.9,0,0,1,0,0,0,inter,interpop,1,4,0,0,0,0,1,1,3,3,0,3,1,1,14,0.482758621,1,1,1,1,0
132,132,f1,LLAN,6411,LLAN6411,LLAN41,EV,0,FALL,7203,EV,0,4,9,3.8,0,0,1,0,0,0,inter,interpop,1,3,1,0,0,0,1,1,3,3,0.333333333,3,1,1,11.5,0.396551724,1,1,NA,NA,NA
133,133,f1,SANAN,10164,SANAN10164,SANAN16,EV,0,DAVIS,2351,EC,1,18,11,4.9,0,0,0,0,0,1,hyb,interhyb,1,2,7,6,7,1,9,1,8,8,0.875,8,1,1,11.25,0.387931034,2,2,5,5,1
133,133_1,f2,SANAN,10164,SANAN10164,SANAN16,EV,0,DAVIS,2351,EC,1,34,9.75,5.075,0,0,0,0,0,1,hyb,interhyb,1,NA,NA,NA,NA,19,0,1,NA,19,NA,19,1,1,11.25,0.387931034,2,2,5,5,1
133,133_2,f2,SANAN,10164,SANAN10164,SANAN16,EV,0,DAVIS,2351,EC,1,25,8.5,3.85,0,0,0,0,0,1,hyb,interhyb,1,NA,NA,NA,NA,14,0,1,NA,14,NA,13,1,0.928571429,11.25,0.387931034,2,2,5,5,1
133,133_3,f2,SANAN,10164,SANAN10164,SANAN16,EV,0,DAVIS,2351,EC,1,84,11.25,5.375,0,0,0,0,0,1,hyb,interhyb,1,NA,NA,NA,NA,30,0,1,NA,30,NA,30,1,1,11.25,0.387931034,2,2,5,5,1
133,133_4,f2,SANAN,10164,SANAN10164,SANAN16,EV,0,DAVIS,2351,EC,1,28,9,3.975,0,0,0,0,0,1,hyb,interhyb,1,NA,NA,NA,NA,16,0,1,NA,16,NA,16,1,1,11.25,0.387931034,2,2,5,5,1
133,133_5,f2,SANAN,10164,SANAN10164,SANAN16,EV,0,DAVIS,2351,EC,1,45,9,3.7,0,0,0,0,0,1,hyb,interhyb,1,NA,NA,NA,NA,25,0,1,NA,25,NA,25,1,1,11.25,0.387931034,2,2,5,5,1
133,133_6,f2,SANAN,10164,SANAN10164,SANAN16,EV,0,DAVIS,2351,EC,1,104,12.25,5.575,0,0,0,0,0,1,hyb,interhyb,1,NA,NA,NA,NA,30,0,1,NA,30,NA,26,1,0.866666667,11.25,0.387931034,2,2,5,5,1
134,134,f1,FALL,7161,FALL7161,FALL16,EV,1,LLAN,6341,EC,1,6,6,3.6,0,0,0,1,0,1,hyb,interhyb,1,4,0,0,0,0,1,1,6,6,0,5,1,0.833333333,16,0.551724138,1,1,4,4,1
135,135,f1,NEFF,8131,NEFF8131,NEFF13,EV,1,LLAN,6342,EC,1,42,12,5.3,0,0,0,0,0,1,hyb,interhyb,1,2,6,6,6,0,10,0,10,10,0.6,0,1,0,17.5,0.603448276,NA,NA,4,4,1
137,137,f1,MURR,5391,MURR5391,MURR39,EV,0,SANAN,10164,EV,0,7,11,3.2,0,0,1,0,0,0,inter,interpop,1,3,0,0,0,0,1,1,6,6,0,6,0.3,1,8,0.275862069,1,1,2,2,1
140,140,f1,LLAN,6412,LLAN6412,LLAN41,EV,0,SANAN,10252,EV,1,23,15,6.8,0,0,1,0,0,0,inter,interpop,1,2,6,5,0,0,10,1,9,9,0.666666667,9,1,1,10.33,0.356321839,1,1,2,2,1
140,140_5,f2,LLAN,6412,LLAN6412,LLAN41,EV,0,SANAN,10252,EV,1,0,3.5,1.55,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,10.33,0.356321839,1,1,2,2,1
141,141,f1,LLAN,6412,LLAN6412,LLAN41,EV,0,LLAN,6343,EC,0,18,12,6.6,0,0,0,0,1,1,hyb,intrahyb,1,2,10,8,1,0,10,1,10,8,1,8,1,1,16,0.551724138,1,1,4,4,1
141,141_1,f2,LLAN,6412,LLAN6412,LLAN41,EV,0,LLAN,6343,EC,0,0,10.5,4.65,0,0,0,0,1,1,hyb,intrahyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,16,0.551724138,1,1,4,4,1
141,141_3,f2,LLAN,6412,LLAN6412,LLAN41,EV,0,LLAN,6343,EC,0,14,9.75,4.275,0,0,0,0,1,1,hyb,intrahyb,1,NA,NA,NA,NA,14,0,1,NA,14,NA,14,1,1,16,0.551724138,1,1,4,4,1
141,141_3_2,f2,LLAN,6412,LLAN6412,LLAN41,EV,0,LLAN,6343,EC,0,18,12,5.825,0,0,0,0,1,1,hyb,intrahyb,1,NA,NA,NA,NA,16,0,1,NA,16,NA,16,1,1,16,0.551724138,1,1,4,4,1
141,141_4,f2,LLAN,6412,LLAN6412,LLAN41,EV,0,LLAN,6343,EC,0,39,7.5,3.625,0,0,0,0,1,1,hyb,intrahyb,1,NA,NA,NA,NA,23,0,1,NA,23,NA,23,1,1,16,0.551724138,1,1,4,4,1
143,143,f1,LLAN,6451,LLAN6451,LLAN45,EV,0,DAVIS,2291,EC,1,14,12,4.6,0,0,0,1,0,1,hyb,interhyb,1,2,8,4,0,0,12,1,10,10,0.8,10,1,1,10,0.344827586,1,1,5,5,1
143,143_4,f2,LLAN,6451,LLAN6451,LLAN45,EV,0,DAVIS,2291,EC,1,0,11.5,5.05,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,10,0.344827586,1,1,5,5,1
143,143_5,f2,LLAN,6451,LLAN6451,LLAN45,EV,0,DAVIS,2291,EC,1,5,9.25,4.2,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,5,0,1,NA,5,NA,5,1,1,10,0.344827586,1,1,5,5,1
143,143_6,f2,LLAN,6451,LLAN6451,LLAN45,EV,0,DAVIS,2291,EC,1,14,9.5,3.675,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,12,0,1,NA,12,NA,12,1,1,10,0.344827586,1,1,5,5,1
143,143_8,f2,LLAN,6451,LLAN6451,LLAN45,EV,0,DAVIS,2291,EC,1,1,11.5,5.125,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,1,0,1,NA,1,NA,1,1,1,10,0.344827586,1,1,5,5,1
145,145,f1,FALL,7215,FALL7215,FALL21,EV,0,DAVIS,2291,EC,1,13,8,3.2,0,0,0,1,0,1,hyb,interhyb,1,2,8,3,0,0,1,1,8,6,1,0,1,0,15,0.517241379,2,2,5,5,1
146,146,f1,FALL,7215,FALL7215,FALL21,EV,0,KEY,4202,EC,0,7,10,3.8,0,0,0,1,0,1,hyb,interhyb,1,2,5,1,0,0,1,1,6,6,0.833333333,0,1,0,10,0.344827586,2,2,2,1,0
147,147,f1,LLAN,662,LLAN662,LLAN6,EV,0,SANAN,10482,EV,1,4,10,3.9,0,0,1,0,0,0,inter,interpop,1,2,2,0,0,0,1,1,2,2,1,0,1,0,8.33,0.287355172,1,1,2,2,1
148,148,f1,NEFF,8132,NEFF8132,NEFF13,EV,0,SANAN,10253,EV,1,26,10,3.7,0,0,1,0,0,0,inter,interpop,1,2,8,6,8,0,9,0,9,9,0.888888889,0,1,0,6.5,0.224137931,NA,NA,2,2,1
149,149_1,f2,NEFF,852,NEFF852,NEFF5,EV,0,DAVIS,2351,EC,0,39,7.25,2.375,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,22,0,1,NA,22,NA,21,NA,0.954545455,11.25,0.387931034,1,1,5,5,1
150,150,f1,LLAN,663,LLAN663,LLAN6,EV,1,DAVIS,2292,EC,1,7,17,7,0,0,0,1,0,1,hyb,interhyb,1,2,2,0,0,0,1,1,7,7,0.285714286,5,1,0.714285714,13.33,0.459770115,1,1,5,5,1
151,151,f1,LLAN,663,LLAN663,LLAN6,EV,1,PALM,961,EV,1,6,16,6.6,0,0,1,0,0,0,inter,interpop,1,2,1,1,0,0,1,1,5,5,0.2,5,1,1,9,0.310344828,1,1,2,2,1
153,153,f1,SANAN,10484,SANAN10484,SANAN48,EV,0,LLAN,4423,EC,0,14,11,5,0,0,0,1,0,1,hyb,interhyb,1,2,2,2,0,0,1,1,10,10,0.2,8,0.31,0.8,9,0.310344828,2,2,4,4,1
154,154,f1,SANAN,10482,SANAN10482,SANAN48,EV,0,DAVIS,2161,EC,0,12,7,3.1,0,0,0,1,0,1,hyb,interhyb,1,2,4,3,0,0,10,1,9,9,0.444444444,9,0.31,1,13,0.448275862,2,2,5,5,1
154,154_1,f2,SANAN,10482,SANAN10482,SANAN48,EV,0,DAVIS,2161,EC,0,0,8.75,4.225,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,13,0.448275862,2,2,5,5,1
154,154_2,f2,SANAN,10482,SANAN10482,SANAN48,EV,0,DAVIS,2161,EC,0,0,NA,NA,0,0,0,1,0,1,hyb,interhyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,13,0.448275862,2,2,5,5,1
156,156,f1,MURR,5392,MURR5392,MURR39,EV,0,NEFF,853,EV,1,7,13,3.6,0,0,1,0,0,0,inter,interpop,1,3,0,0,0,0,1,1,7,7,0,6,0.3,0.857142857,6.5,0.224137931,1,1,1,1,0
157,157,f1,LLAN,663,LLAN663,LLAN6,EV,1,LLAN,641,EC,1,7,12,4.6,0,0,0,0,0,1,hyb,intrahyb,1,3,3,2,3,0,7,1,6,6,0.5,6,1,1,NA,NA,1,1,2,2,1
157,157_1,f2,LLAN,663,LLAN663,LLAN6,EV,1,LLAN,641,EC,1,0,7.75,4.125,0,0,0,0,0,1,hyb,intrahyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,NA,NA,1,1,2,2,1
157,157_3,f2,LLAN,663,LLAN663,LLAN6,EV,1,LLAN,641,EC,1,0,6.5,2.2,0,0,0,0,0,1,hyb,intrahyb,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,NA,NA,1,1,2,2,1
158,158,f1,LLAN,663,LLAN663,LLAN6,EV,0,FALL,731,EV,1,5,11,4.7,0,0,1,0,0,0,inter,interpop,1,3,5,5,1,0,1,1,6,6,0.833333333,6,1,1,10.33,0.356321839,1,1,2,2,1
158,158_2,f2,LLAN,663,LLAN663,LLAN6,EV,0,FALL,731,EV,1,0,7.5,3.35,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,10.33,0.356321839,1,1,2,2,1
158,158_4,f2,LLAN,663,LLAN663,LLAN6,EV,0,FALL,731,EV,1,13,8,3.725,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,12,0,1,NA,12,NA,12,1,1,10.33,0.356321839,1,1,2,2,1
158,158_5,f2,LLAN,663,LLAN663,LLAN6,EV,0,FALL,731,EV,1,30,11,4.975,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,21,0,1,NA,21,NA,21,1,1,10.33,0.356321839,1,1,2,2,1
158,158_1,f2,workin,663,LLAN663,LLAN6,EV,0,FALL,731,EV,1,0,9.75,4.275,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,0,0,1,NA,0,NA,0,1,0,10.33,0.356321839,1,1,2,2,1
159,159,f1,SANAN,10164,SANAN10164,SANAN16,EV,0,SANAN,10485,EV,0,11,13,5.8,0,1,0,0,0,0,intra,intrapop,1,3,7,3,0,0,10,1,7,7,1,6,1,0.857142857,7,0.24137931,2,2,2,2,0
159,159_1,f2,SANAN,10164,SANAN10164,SANAN16,EV,0,SANAN,10485,EV,0,12,9,3.5,0,1,0,0,0,0,intra,intrapop,1,NA,NA,NA,NA,11,0,1,NA,11,NA,11,0.857142857,1,7,0.24137931,2,2,2,2,0
159,159_7,f2,SANAN,10164,SANAN10164,SANAN16,EV,0,SANAN,10485,EV,0,2,7,2.475,0,1,0,0,0,0,intra,intrapop,1,NA,NA,NA,NA,2,0,1,NA,2,NA,2,0.857142857,1,7,0.24137931,2,2,2,2,0
161,161,f1,PALM,9461,PALM9461,PALM46,EV,0,LLAN,664,EV,1,4,9,6,0,0,1,0,0,0,inter,interpop,1,2,3,2,0,0,1,1,3,3,1,2,0.76,0.666666667,8.16,0.28137931,NA,NA,1,1,1
162,162,f1,LLAN,6486,LLAN6486,LLAN48,EV,0,KEY,4201,EV,0,19,12,5.4,0,0,1,0,0,0,inter,interpop,1,2,2,1,0,0,10,1,7,7,0.285714286,7,1,1,8,0.275862069,2,2,2,1,0
162,162_2,f2,LLAN,6486,LLAN6486,LLAN48,EV,0,KEY,4201,EV,0,26,8.25,3.8,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,24,0,1,NA,24,NA,24,1,1,8,0.275862069,2,2,2,1,0
163,163,f1,PALM,9361,PALM9361,PALM36,EV,1,DAVIS,2181,EC,1,20,7,3.9,0,0,0,0,0,1,hyb,interhyb,1,2,7,7,7,0,10,0,10,10,0.7,0,0.53,0,12,0.413793103,2,2,5,5,1
164,164,f1,PALM,993,PALM993,PALM9,EV,0,SANAN,1071,EV,1,8,8,3,0,0,1,0,0,0,inter,interpop,1,2,1,0,0,0,1,1,7,7,0.142857143,6,1,0.857142857,6,0.206896552,2,2,2,2,0
166,166,f1,MURR,5392,MURR5392,MURR39,EV,0,FALL,7191,EV,0,30,15,4.4,0,0,1,0,0,0,inter,interpop,1,2,0,0,0,0,1,1,10,10,0,5,0.3,0.5,6,0.206896552,1,1,NA,NA,NA
167,167,f1,SANAN,10165,SANAN10165,SANAN16,EV,1,KEY,4201,EV,0,14,10,4.9,0,0,1,0,0,0,inter,interpop,1,2,2,0,1,0,12,1,10,10,0.2,5,1,0.5,3,0.103448276,2,2,2,1,0
167,167_1,f2,SANAN,10165,SANAN10165,SANAN16,EV,1,KEY,4201,EV,0,59,10.75,5.275,0,0,1,0,0,0,inter,interpop,1,NA,NA,NA,NA,29,0,1,NA,29,NA,29,0.5,1,3,0.103448276,2,2,2,1,0
